"","nHMM.1","nHMM.2","nHMM.3","nHMM.4"
"in.ctx","-0.0909631096292287","0.243778578005731","-0.203183826059103","0.452372044557706"
"in.V1","-1.24738593320639","-0.221410949546418","-1.32791996654685","-1.49877693672796"
"in.V2","-1.29708697128407","-0.208664519883302","-1.22860319429094","-1.39445298104288"
"in.V3","-1.25337038563431","-0.280749722070316","-1.21959301938216","-1.50898005524327"
"in.V4","-1.29808027736995","-0.437890861585554","-1.12740256809334","-1.47176224671579"
"in.V5","0.207369005737136","1.31099681733565","0.998877448804255","0.978822982610808"
"in.V6","0.718567498324592","1.42681832528127","-0.193469419113545","-0.0564463395369599"
"in.V7","0.530056566174397","1.24736967883406","1.08995656905244","-0.122606943095281"
"in.V8","0.553485499801866","1.37805668536115","-0.264924650996278","-0.221532040301145"
"","","","",""
"out.1","10.4403381461743","6.21047472816374","3.93420628099785","5.73634658770653"
"out.2","-10.0168912778168","8.07568506853819","2.71879170734153","-4.46898563434042"
