"","nHMM.1","nHMM.2","nHMM.3","nHMM.4"
"in.ctx","0.132707540644333","0.169476032722741","-0.0820715583395213","0.0960992972832173"
"in.V1","-0.148251039538478","0.803013326568727","2.25859386344542","-0.393192251545712"
"in.V2","-0.549961258398517","1.00276181757769","1.95910181346014","-0.221403921406712"
"in.V3","-0.64050152254309","0.651039402305384","2.42419407961607","-0.527352613206432"
"in.V4","-0.0886994426874458","0.0613310313376528","2.06478536204798","-0.513318148640837"
"in.V5","-0.675470004456988","-0.757674552127718","-0.37712078937208","1.85231068844114"
"in.V6","-0.288447217522424","-0.985973281664943","-0.515771418702455","2.36811133696872"
"in.V7","-0.667238475653542","-1.03375132165473","-0.907672214709688","1.79422892559328"
"in.V8","-0.708677842336423","-0.91921322790893","-0.493534868561417","2.04200005468736"
"","","","",""
"out.1","1.3619013925237","5.29504920952912","12.9240941269831","-7.32074875992311"
"out.2","1.63811207476409","-1.40606353508228","-6.94862373263389","15.6508909162232"
