"","nHMM.1","nHMM.2","nHMM.3","nHMM.4"
"in.ctx","-0.317138598533347","-0.17538500810042","0.178741675568745","0.0579037868883461"
"in.V1","0.0273335052319888","0.814820453265781","-0.289984904788985","2.60046284999328"
"in.V2","-0.283160002005663","0.410816013596536","-0.84724365926503","1.6895706403896"
"in.V3","-0.082914879386652","0.961006981282946","-0.674713881039751","2.39943948060638"
"in.V4","-0.310914330468905","0.571021326918284","-0.670407617578447","1.66079337943673"
"in.V5","-0.33749192408805","-0.722827991486697","2.24362589812614","-1.03107684407653"
"in.V6","-0.82065074712285","-0.137543869378122","2.28502048668809","-0.984942864677685"
"in.V7","-1.01792285369915","-0.709257570509458","1.70547232168844","-0.814395238333197"
"in.V8","-0.506933822484613","-0.492478456219286","1.85732021596169","-0.957686184450984"
"","","","",""
"out.1","3.04144715056046","5.69672391189216","-7.37496109671102","13.7943990082954"
"out.2","1.21462191248236","-0.889146636965265","15.8521938165724","-6.98064236378961"
