"","nHMM.1","nHMM.2","nHMM.3","nHMM.4"
"in.ctx","0.151610285276547","0.229982978664339","0.0517803898546845","0.0689159675966948"
"in.V1","-0.645966691119713","1.53473735216039","-0.244928353307973","0.222652084688137"
"in.V2","0.0117592675682263","1.51572159194999","-0.222999022895307","0.107356228665646"
"in.V3","-0.602721532327663","1.46725446773971","-0.344725426990558","0.204212462296003"
"in.V4","-0.298564627742352","1.48750284879455","-0.0562464704671782","0.445484744984994"
"in.V5","-0.197167825984512","0.960554503944558","1.54347825098522","0.295291594180712"
"in.V6","-0.677599592623416","1.31449941321159","1.52487097058166","-0.115296462383325"
"in.V7","-0.098615002484514","0.727931710393528","1.45833732704238","0.334701192973354"
"in.V8","-0.179301696234689","1.38016313957582","1.44310365595369","-0.640175728478605"
"","","","",""
"out.1","-1.15197552283436","-5.24380219406413","24.043966000078","-8.15604500249744"
"out.2","4.67846504084783","13.361555724479","-19.4689407511657","14.0193050912508"
