"","nHMM.1","nHMM.2","nHMM.3","nHMM.4"
"in.ctx","-0.000896633602678776","0.0634973403066397","-0.498236275045201","0.07026461744681"
"in.V1","-0.230358881922231","-0.878327511447679","1.02669657868654","1.48374749747345"
"in.V2","-0.718100333712267","-0.851904766584947","0.773943816427433","1.28537525588393"
"in.V3","-0.269074847321283","-0.893965284784113","-0.126663800041027","1.70048085431389"
"in.V4","-0.863782369813961","-0.9391425118597","0.429406138198136","1.30406885442308"
"in.V5","0.259221630320418","1.99740662956901","-0.857675166190841","-0.0956905518888903"
"in.V6","1.59370141272459","1.05533737307521","-0.410518367336123","0.436597425641933"
"in.V7","0.760355827967955","1.74997295695177","-0.458537815446459","0.58390387886048"
"in.V8","1.59082704244135","1.12760603812013","-0.722571818470225","0.0412066153679674"
"","","","",""
"out.1","-5.54753526422524","-8.31255858553713","8.97625351334246","14.8224947623994"
"out.2","10.5530094626623","13.1822112136582","-2.99225918566688","-6.34257213141081"
