"","nHMM.1","nHMM.2","nHMM.3","nHMM.4"
"in.ctx","-0.228825900005177","-0.196823255391791","-0.0796652326826006","0.26822129660286"
"in.V1","-0.473640992205429","-0.0307709818875608","-0.140061975178482","0.951039963766877"
"in.V2","-0.7557708000947","-0.207309276566874","-0.481809100860878","0.672024786765927"
"in.V3","-0.575809416946549","0.320628972475338","-0.692987492552471","0.857193049874912"
"in.V4","-0.479376550280525","-0.0244720974376413","-0.579245566077197","0.701955697153483"
"in.V5","0.0837431026609263","0.783780668676287","0.17464029595195","-0.303295903414457"
"in.V6","-0.935132823290369","0.490410900601797","0.233540550694104","-0.518081847355538"
"in.V7","0.0883162816836257","0.284803633553884","0.664108408024749","-0.262031279038961"
"in.V8","-0.332019879847641","0.32901526576726","0.342238476606501","-0.530629899902702"
"","","","",""
"out.1","4.32167185242258","17.0131779787164","22.0285617223954","-19.5892990676279"
"out.2","2.89178498652403","-6.726977200141","-12.8662151004827","32.1587218288287"
