"","nHMM.1","nHMM.2","nHMM.3","nHMM.4"
"in.ctx","0.313672443851829","0.343490518862382","0.483311671996489","0.0115854712203145"
"in.V1","-0.165456774802681","1.40295817317857","1.32195439704358","0.659438358712328"
"in.V2","-0.560336002002636","0.283210436897572","1.35047587450633","0.498743173967256"
"in.V3","-0.756465348691153","0.536516203852606","-0.104968384624585","1.42855755095081"
"in.V4","-0.5734325792911","0.599158524198504","1.17732459139913","0.862028278366622"
"in.V5","0.989957143645973","-0.895123852190382","-0.425662705748406","-1.04666956290784"
"in.V6","0.649256753098195","-1.19786758470421","-0.732999412352515","-1.10069677780791"
"in.V7","1.32211119552291","-1.03964113768191","-0.289368433988362","-0.705735999103001"
"in.V8","0.654552115215033","-1.33491473278495","-0.630486698650755","-1.0593829118085"
"","","","",""
"out.1","-10.0559305933103","9.07540288571468","10.3042636454019","11.3866680002703"
"out.2","26.5316174797414","-5.67682856828998","-2.73142879933368","-5.45345744731115"
