"","nHMM.1","nHMM.2","nHMM.3","nHMM.4"
"in.ctx","0.197520626010373","0.440403446787968","0.12671758281067","0.39317605108954"
"in.V1","0.951954959962864","-0.935412259947136","-0.860305989809297","-1.24351921564086"
"in.V2","0.306194782578327","-0.505573284163497","-0.863947769977785","-1.15339178960998"
"in.V3","0.686913495472992","-0.525158549743463","-0.894667722351661","-0.962283920530444"
"in.V4","0.464901941407488","-0.924493081201535","-0.753238371601438","-1.29551374880479"
"in.V5","-0.498777693675487","-1.08801496345314","-0.857382509217398","-0.733234791547593"
"in.V6","0.397583854553041","0.931728859811152","0.617160779950808","2.1455230874512"
"in.V7","-0.508827620659286","-0.617355639770928","-0.147757839117401","-0.271830838481832"
"in.V8","-0.399001646605896","-0.487198445624365","-0.0338476662779844","-0.0973816125312215"
"","","","",""
"out.1","-0.772399191235955","-7.08207138669341","16.4412522537289","23.5032293060766"
"out.2","20.6217177012263","8.28621636881174","1.01363913555311","-11.088444492488"
