"","nHMM.1","nHMM.2","nHMM.3","nHMM.4"
"in.ctx","0.0078456171322614","-0.104680999647826","0.0485767314676195","-0.360682816011831"
"in.V1","1.34363470193552","0.979617524112372","-0.327053544043921","-0.0801778085976938"
"in.V2","1.56851422522682","1.12910991778879","-0.497873448142685","0.600358887975275"
"in.V3","1.68618617909946","0.71748803725238","0.339517220206319","0.653452510964852"
"in.V4","1.43479608746777","0.628315524727084","-0.0705904686309611","0.289693159067184"
"in.V5","-1.67207456314628","-1.07524614633145","-0.0390590351486982","-0.633197515192721"
"in.V6","-1.58468774775502","-1.23534413408857","0.0643124165975351","-0.220638665590978"
"in.V7","-1.1127684840201","-0.807514706329158","0.662180118594519","-0.171845700148679"
"in.V8","-1.71340276847967","-1.10908190886729","-0.118269965630117","-0.768687632140937"
"","","","",""
"out.1","14.2824100062664","7.46429127584891","-6.21737614488283","1.40443168158908"
"out.2","-14.308135129792","-0.571285936371504","26.9522885363124","11.262246894408"
