"","nHMM.1","nHMM.2","nHMM.3","nHMM.4"
"in.ctx","0.346763432957232","-0.480237865587696","0.36036933446303","-0.0655161314643919"
"in.V1","0.563525703713432","1.44357485228806","0.592509042494399","-0.524973832996519"
"in.V2","0.18875397656003","0.796454479974604","0.395846350887004","-0.902244406110017"
"in.V3","-0.395541916786938","0.587975145604612","0.680562636927181","-0.684873076528289"
"in.V4","-0.251382720621039","1.3735504936716","-0.0975908704621533","-0.408133079826239"
"in.V5","-0.263985657490779","-0.464921648219387","-0.018809229617722","1.21730412428138"
"in.V6","-0.849175438407201","-1.19368735519582","0.203083608850398","0.611480006540961"
"in.V7","-0.389662942607054","-0.392058594915398","-0.375395595913881","1.31368751292597"
"in.V8","-0.0682461663646639","-0.275468202325757","0.150493411980344","1.58374015921346"
"","","","",""
"out.1","6.13725479346257","18.0653326061607","9.11986911224275","-12.3585022672247"
"out.2","0.793694988461733","-10.3242063222804","2.15648462867518","22.4039123803029"
