"","nHMM.1","nHMM.2","nHMM.3","nHMM.4"
"in.ctx","-0.0960773383267224","0.0788045537192374","-0.398071664152667","0.0624178373254836"
"in.V1","0.0015494562965499","-0.799008620362176","2.42620804634837","-0.684181244774771"
"in.V2","0.0830351024061654","-0.531835399360393","2.13379917342216","-0.440833725175313"
"in.V3","-0.0873700815562719","-0.598865467589876","2.09128608077236","-0.786162549724828"
"in.V4","-0.186745987973151","-0.784082720623266","2.14772559087403","-0.419876884362089"
"in.V5","-0.12502636233101","1.84127136145698","-1.1882483966596","-0.359088952165116"
"in.V6","-0.116260430144864","1.0685912782243","-1.35827889676794","-0.942035511828351"
"in.V7","0.180766353099594","1.6378042540041","-1.11237687101097","-0.642124077428191"
"in.V8","0.636691481593757","1.23647013385346","-1.01008873911909","-0.786535841797144"
"","","","",""
"out.1","0.0521488022073221","-7.05706577965615","14.2049264907023","0.923578308406029"
"out.2","7.00688612019381","17.6408552562828","-8.01588288142582","2.92213540292329"
